    134 39907.200 -141424.382 -101517.182 
    135 39907.200 -141664.964 -101757.764 
    136 39907.200 -141881.974 -101974.774 
    137 39907.200 -142099.758 -102192.558 
    138 39907.200 -142288.866 -102381.666 
    139 39907.200 -142456.306 -102549.106 
    140 39907.200 -142609.191 -102701.991 
    141 39907.200 -142734.789 -102827.589 
    142 39907.200 -142844.578 -102937.378 
    143 39907.200 -142934.085 -103026.885 
    144 39907.200 -142998.826 -103091.626 
    145 39907.200 -143060.497 -103153.297 
    146 39907.200 -143096.567 -103189.367 
    147 39907.200 -143106.637 -103199.437 
    148 39907.200 -143088.368 -103181.168 
    149 39907.200 -143047.381 -103140.181 
    150 39907.200 -142983.290 -103076.090 
    151 39907.200 -142905.961 -102998.761 
    152 39907.200 -142811.368 -102904.168 
    153 39907.200 -142695.794 -102788.594 
    154 39907.200 -142549.753 -102642.553 
    155 39907.200 -142382.292 -102475.092 
    156 39907.200 -142188.865 -102281.665 
    157 39907.200 -141977.583 -102070.383 
    158 39907.200 -141751.130 -101843.930 
    159 39907.200 -141512.888 -101605.688 
    160 39907.200 -141262.861 -101355.661 
    161 39907.200 -141021.618 -101114.418 
    162 39907.200 -140780.073 -100872.873 
    163 39907.200 -140541.515 -100634.315 
    164 39907.200 -140323.290 -100416.090 
    165 39907.200 -140110.330 -100203.130 
    166 39907.200 -139919.188 -100011.988 
    167 39907.200 -139757.639 -99850.439 
    168 39907.200 -139624.603 -99717.403 
    169 39907.200 -139517.871 -99610.671 
    170 39907.200 -139448.239 -99541.039 
    171 39907.200 -139387.302 -99480.102 
    172 39907.200 -139372.074 -99464.874 
    173 39907.200 -139406.616 -99499.416 
    174 39907.200 -139450.275 -99543.075 
    175 39907.200 -139510.291 -99603.091 
    176 39907.200 -139583.625 -99676.425 
    177 39907.200 -139691.419 -99784.219 
    178 39907.200 -139808.820 -99901.620 
    179 39907.200 -139919.168 -100011.968 
    180 39907.200 -140056.140 -100148.940 
    181 39907.200 -140207.514 -100300.314 
    182 39907.200 -140347.261 -100440.061 
    183 39907.200 -140499.806 -100592.606 
    184 39907.200 -140653.671 -100746.471 
    185 39907.200 -140795.585 -100888.385 
    186 39907.200 -140946.437 -101039.237 
    187 39907.200 -141101.208 -101194.008 
    188 39907.200 -141238.946 -101331.746 
    189 39907.200 -141376.767 -101469.567 
    190 39907.200 -141513.746 -101606.546 
    191 39907.200 -141638.996 -101731.796 
    192 39907.200 -141749.615 -101842.415 
    193 39907.200 -141858.911 -101951.711 
    194 39907.200 -141964.132 -102056.932 
    195 39907.200 -142062.705 -102155.505 
    196 39907.200 -142156.276 -102249.076 
    197 39907.200 -142226.607 -102319.407 
    198 39907.200 -142293.915 -102386.715 
    199 39907.200 -142356.567 -102449.367 
    200 39907.200 -142399.271 -102492.071 
    201 39907.200 -142451.103 -102543.903 
    202 39907.200 -142495.129 -102587.929 
    203 39907.200 -142532.632 -102625.432 
    204 39907.200 -142574.907 -102667.707 
    205 39907.200 -142615.222 -102708.022 
    206 39907.200 -142642.471 -102735.271 
    207 39907.200 -142669.368 -102762.168 
    208 39907.200 -142698.328 -102791.128 
    209 39907.200 -142721.307 -102814.107 
    210 39907.200 -142741.959 -102834.759 
    211 39907.200 -142765.635 -102858.435 
    212 39907.200 -142793.339 -102886.139 
    213 39907.200 -142821.982 -102914.782 
    214 39907.200 -142836.241 -102929.041 
    215 39907.200 -142852.834 -102945.634 
    216 39907.200 -142862.634 -102955.434 
    217 39907.200 -142858.639 -102951.439 
    218 39907.200 -142852.279 -102945.079 
    219 39907.200 -142851.029 -102943.829 
    220 39907.200 -142816.623 -102909.423 
    221 39907.200 -142781.383 -102874.183 
    222 39907.200 -142739.711 -102832.511 
    223 39907.200 -142688.367 -102781.167 
    224 39907.200 -142630.380 -102723.180 
    225 39907.200 -142573.100 -102665.900 
    226 39907.200 -142513.829 -102606.629 
    227 39907.200 -142431.929 -102524.729 
    228 39907.200 -142373.041 -102465.841 
    229 39907.200 -142296.484 -102389.284 
    230 39907.200 -142225.721 -102318.521 
    231 39907.200 -142160.070 -102252.870 
    232 39907.200 -142096.769 -102189.569 
    233 39907.200 -142034.996 -102127.796 
    234 39907.200 -141977.993 -102070.793 
    235 39907.200 -141936.832 -102029.632 
    236 39907.200 -141912.535 -102005.335 
    237 39907.200 -141892.037 -101984.837 
    238 39907.200 -141872.218 -101965.018 
    239 39907.200 -141865.898 -101958.698 
    240 39907.200 -141863.575 -101956.375 
    241 39907.200 -141885.888 -101978.688 
    242 39907.200 -141931.119 -102023.919 
    243 39907.200 -141973.235 -102066.035 
    244 39907.200 -142040.132 -102132.932 
    245 39907.200 -142123.413 -102216.213 
    246 39907.200 -142208.480 -102301.280 
    247 39907.200 -142308.565 -102401.365 
    248 39907.200 -142402.442 -102495.242 
    249 39907.200 -142515.049 -102607.849 
    250 39907.200 -142643.114 -102735.914 
    251 39907.200 -142787.358 -102880.158 
    252 39907.200 -142926.429 -103019.229 
    253 39907.200 -143065.029 -103157.829 
